  0.239E+00 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
    9 0.254E+05 0.599E+29 0.171E+30 0.560E+30
   10 0.320E+05 0.170E+29 0.676E+29 0.540E+30
   11 0.403E+05 0.298E+28 0.161E+29 0.405E+30
   12 0.508E+05 0.287E+27 0.212E+28 0.221E+30
   13 0.640E+05 0.132E+26 0.142E+27 0.820E+29
   14 0.806E+05 0.237E+24 0.445E+25 0.197E+29
   15 0.102E+06 0.149E+22 0.567E+23 0.254E+28
   16 0.128E+06 0.273E+19 0.278E+21 0.166E+27
   17 0.161E+06 0.585E+16 0.504E+19 0.515E+25
   18 0.203E+06 0.297E+16 0.162E+21 0.617E+23
   19 0.256E+06 0.602E+16 0.137E+23 0.257E+21
   20 0.323E+06 0.566E+17 0.365E+23 0.371E+18
   21 0.406E+06 0.496E+17 0.461E+23 0.197E+15

finished with time-=  0.275E+01 


  0.300E+01 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
       onue-          oanue-         omutaue-      tot e-out                                                                      
      3.429e+52      3.331e+52      1.182e+53      1.858e+53                                                                      
                                                                                                                                  
       onun           oanun          omutaun       tot n out                                                                      
      1.986e+57      1.444e+57      3.809e+57      7.239e+57                                                                      
                                                                                                                                  
  3.468e+52     3.389e+52    1.199e+53                                                        
                                                                                                                                  
  1.121e+06           1.138e+06    1.169e+06                                     
                                                                                                                                  
  1.112e+00      7.928e-01                                                                          
                                                                                                                                  
          neutrino edit r=  3.000e+07                                                                                             
                                                                                                                                  
  1.117e+04    1.756e+04    2.616e+04                                

    j    g         f          h        hm
    1 0.400E+04 0.393E+29 0.127E+28 0.202E+29
    2 0.504E+04 0.726E+29 0.417E+28 0.338E+29
    3 0.635E+04 0.128E+30 0.126E+29 0.549E+29
    4 0.800E+04 0.202E+30 0.334E+29 0.866E+29
    5 0.101E+05 0.250E+30 0.739E+29 0.132E+30
    6 0.127E+05 0.226E+30 0.131E+30 0.195E+30
    7 0.160E+05 0.148E+30 0.175E+30 0.277E+30
    8 0.202E+05 0.724E+29 0.164E+30 0.358E+30
    9 0.254E+05 0.263E+29 0.101E+30 0.408E+30
   10 0.320E+05 0.654E+28 0.380E+29 0.386E+30
   11 0.403E+05 0.973E+27 0.832E+28 0.290E+30
   12 0.508E+05 0.758E+26 0.972E+27 0.164E+30
   13 0.640E+05 0.282E+25 0.569E+26 0.635E+29
   14 0.806E+05 0.398E+23 0.148E+25 0.157E+29
   15 0.102E+06 0.188E+21 0.158E+23 0.222E+28
   16 0.128E+06 0.233E+18 0.566E+20 0.152E+27
   17 0.161E+06 0.833E+15 0.157E+19 0.416E+25
   18 0.203E+06 0.156E+15 0.228E+21 0.373E+23
   19 0.256E+06 0.926E+14 0.125E+23 0.852E+20
   20 0.323E+06 0.689E+15 0.196E+23 0.445E+17
   21 0.406E+06 0.175E+15 0.262E+23 0.327E+13

finished with time-=  0.300E+01 


  0.350E+01 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
       onue-          oanue-         omutaue-      tot e-out                                                                      
      3.516e+52      3.419e+52      1.222e+53      1.915e+53                                                                      
                                                                                                                                  
       onun           oanun          omutaun       tot n out                                                                      
      2.034e+57      1.476e+57      3.904e+57      7.413e+57                                                                      
                                                                                                                                  
  3.550e+52     3.473e+52    1.239e+53                                                        
                                                                                                                                  
  1.107e+06           1.123e+06    1.153e+06                                     
                                                                                                                                  
  1.115e+00      7.903e-01                                                                          
                                                                                                                                  
          neutrino edit r=  3.000e+07                                                                                             
                                                                                                                                  
  1.115e+04    1.791e+04    2.602e+04                                

    j    g         f          h        hm
    1 0.400E+04 0.320E+29 0.112E+28 0.191E+29
    2 0.504E+04 0.604E+29 0.365E+28 0.321E+29
    3 0.635E+04 0.108E+30 0.107E+29 0.523E+29
    4 0.800E+04 0.173E+30 0.272E+29 0.829E+29
    5 0.101E+05 0.215E+30 0.589E+29 0.127E+30
    6 0.127E+05 0.193E+30 0.105E+30 0.187E+30
    7 0.160E+05 0.125E+30 0.145E+30 0.260E+30
    8 0.202E+05 0.603E+29 0.153E+30 0.335E+30
    9 0.254E+05 0.215E+29 0.927E+29 0.381E+30
   10 0.320E+05 0.525E+28 0.352E+29 0.360E+30
   11 0.403E+05 0.767E+27 0.777E+28 0.267E+30
   12 0.508E+05 0.583E+26 0.913E+27 0.150E+30
   13 0.640E+05 0.212E+25 0.542E+26 0.593E+29
   14 0.806E+05 0.305E+23 0.153E+25 0.151E+29
   15 0.102E+06 0.145E+21 0.189E+23 0.215E+28
   16 0.128E+06 0.186E+18 0.594E+22 0.149E+27
   17 0.161E+06 0.522E+16 0.314E+23 0.418E+25
   18 0.203E+06 0.175E+17 0.103E+24 0.394E+23
   19 0.256E+06 0.330E+18 0.203E+24 0.977E+20
   20 0.323E+06 0.589E+20 0.209E+24 0.507E+17
   21 0.406E+06 0.505E+22 0.742E+23 0.376E+13

finished with time-=  0.350E+01 


  0.400E+01 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
       onue-          oanue-         omutaue-      tot e-out                                                                      
      3.588e+52      3.494e+52      1.260e+53      1.969e+53                                                                      
                                                                                                                                  
       onun           oanun          omutaun       tot n out                                                                      
      2.074e+57      1.502e+57      3.997e+57      7.572e+57                                                                      
                                                                                                                                  
  3.624e+52     3.549e+52    1.279e+53                                                        
                                                                                                                                  
  1.100e+06           1.117e+06    1.147e+06                                     
                                                                                                                                  
  1.116e+00      7.895e-01                                                                          
                                                                                                                                  
          neutrino edit r=  3.000e+07                                                                                             
                                                                                                                                  
  1.109e+04    1.800e+04    2.590e+04                                

    j    g         f          h        hm
    1 0.400E+04 0.284E+29 0.974E+27 0.172E+29
    2 0.504E+04 0.536E+29 0.311E+28 0.289E+29
    3 0.635E+04 0.962E+29 0.901E+28 0.473E+29
    4 0.800E+04 0.154E+30 0.229E+29 0.752E+29
    5 0.101E+05 0.190E+30 0.495E+29 0.115E+30
    6 0.127E+05 0.170E+30 0.880E+29 0.170E+30
    7 0.160E+05 0.109E+30 0.121E+30 0.240E+30
    8 0.202E+05 0.519E+29 0.132E+30 0.307E+30
    9 0.254E+05 0.183E+29 0.805E+29 0.346E+30
   10 0.320E+05 0.442E+28 0.305E+29 0.325E+30
   11 0.403E+05 0.642E+27 0.676E+28 0.241E+30
   12 0.508E+05 0.472E+26 0.793E+27 0.135E+30
   13 0.640E+05 0.170E+25 0.489E+26 0.516E+29
   14 0.806E+05 0.248E+23 0.145E+25 0.128E+29
   15 0.102E+06 0.117E+21 0.177E+23 0.185E+28
   16 0.128E+06 0.144E+18 0.292E+22 0.131E+27
   17 0.161E+06 0.436E+15 0.939E+22 0.375E+25
   18 0.203E+06 0.760E+16 0.184E+23 0.353E+23
   19 0.256E+06 0.525E+18 0.179E+23 0.833E+20
   20 0.323E+06 0.230E+20 0.185E+23 0.480E+17
   21 0.406E+06 0.375E+21 0.127E+23 0.660E+13

finished with time-=  0.400E+01 


  0.450E+01 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
       onue-          oanue-         omutaue-      tot e-out                                                                      
      3.655e+52      3.565e+52      1.298e+53      2.020e+53                                                                      
                                                                                                                                  
       onun           oanun          omutaun       tot n out                                                                      
      2.112e+57      1.526e+57      4.086e+57      7.724e+57                                                                      
                                                                                                                                  
  3.687e+52     3.616e+52    1.314e+53                                                        
                                                                                                                                  
  1.095e+06           1.112e+06    1.141e+06                                     
                                                                                                                                  
  1.117e+00      7.888e-01                                                                          
                                                                                                                                  
          neutrino edit r=  3.000e+07                                                                                             
                                                                                                                                  
  1.105e+04    1.799e+04    2.598e+04                                

    j    g         f          h        hm
    1 0.400E+04 0.334E+29 0.114E+28 0.195E+29
    2 0.504E+04 0.631E+29 0.366E+28 0.326E+29
    3 0.635E+04 0.112E+30 0.107E+29 0.529E+29
    4 0.800E+04 0.178E+30 0.272E+29 0.834E+29
    5 0.101E+05 0.220E+30 0.591E+29 0.127E+30
    6 0.127E+05 0.195E+30 0.105E+30 0.186E+30
    7 0.160E+05 0.124E+30 0.146E+30 0.262E+30
    8 0.202E+05 0.590E+29 0.159E+30 0.336E+30
    9 0.254E+05 0.207E+29 0.962E+29 0.380E+30
   10 0.320E+05 0.500E+28 0.361E+29 0.357E+30
   11 0.403E+05 0.722E+27 0.801E+28 0.267E+30
   12 0.508E+05 0.529E+26 0.951E+27 0.151E+30
   13 0.640E+05 0.193E+25 0.589E+26 0.587E+29
   14 0.806E+05 0.269E+23 0.177E+25 0.147E+29
   15 0.102E+06 0.128E+21 0.214E+23 0.213E+28
   16 0.128E+06 0.151E+18 0.106E+21 0.151E+27
   17 0.161E+06 0.429E+14 0.821E+19 0.432E+25
   18 0.203E+06 0.563E+14 0.824E+19 0.404E+23
   19 0.256E+06 0.238E+16 0.885E+20 0.948E+20
   20 0.323E+06 0.502E+17 0.785E+22 0.535E+17
   21 0.406E+06 0.304E+18 0.775E+22 0.920E+13

finished with time-=  0.450E+01 


  0.500E+01 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
       onue-          oanue-         omutaue-      tot e-out                                                                      
      3.717e+52      3.631e+52      1.333e+53      2.068e+53                                                                      
                                                                                                                                  
       onun           oanun          omutaun       tot n out                                                                      
      2.147e+57      1.549e+57      4.171e+57      7.867e+57                                                                      
                                                                                                                                  
  3.752e+52     3.686e+52    1.352e+53                                                        
                                                                                                                                  
  1.089e+06           1.106e+06    1.135e+06                                     
                                                                                                                                  
  1.117e+00      7.879e-01                                                                          
                                                                                                                                  
          neutrino edit r=  3.000e+07                                                                                             
                                                                                                                                  
  1.090e+04    1.789e+04    2.596e+04                                

    j    g         f          h        hm
    1 0.400E+04 0.312E+29 0.977E+27 0.184E+29
    2 0.504E+04 0.583E+29 0.317E+28 0.308E+29
    3 0.635E+04 0.103E+30 0.948E+28 0.501E+29
    4 0.800E+04 0.161E+30 0.247E+29 0.791E+29
    5 0.101E+05 0.195E+30 0.547E+29 0.121E+30
    6 0.127E+05 0.170E+30 0.988E+29 0.178E+30
    7 0.160E+05 0.107E+30 0.137E+30 0.250E+30
    8 0.202E+05 0.494E+29 0.134E+30 0.320E+30
    9 0.254E+05 0.168E+29 0.879E+29 0.361E+30
   10 0.320E+05 0.394E+28 0.320E+29 0.339E+30
   11 0.403E+05 0.556E+27 0.715E+28 0.253E+30
   12 0.508E+05 0.400E+26 0.843E+27 0.143E+30
   13 0.640E+05 0.138E+25 0.523E+26 0.556E+29
   14 0.806E+05 0.184E+23 0.149E+25 0.139E+29
   15 0.102E+06 0.834E+20 0.181E+23 0.204E+28
   16 0.128E+06 0.938E+17 0.103E+21 0.146E+27
   17 0.161E+06 0.219E+14 0.280E+18 0.429E+25
   18 0.203E+06 0.274E+12 0.156E+19 0.415E+23
   19 0.256E+06 0.822E+13 0.726E+20 0.100E+21
   20 0.323E+06 0.115E+15 0.168E+21 0.581E+17
   21 0.406E+06 0.339E+15 0.225E+21 0.454E+13

finished with time-=  0.500E+01 


  0.550E+01 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
       onue-          oanue-         omutaue-      tot e-out                                                                      
      3.776e+52      3.695e+52      1.368e+53      2.115e+53                                                                      
                                                                                                                                  
       onun           oanun          omutaun       tot n out                                                                      
      2.180e+57      1.571e+57      4.254e+57      8.006e+57                                                                      
                                                                                                                                  
  3.810e+52     3.749e+52    1.386e+53                                                        
                                                                                                                                  
  1.079e+06           1.095e+06    1.123e+06                                     
                                                                                                                                  
  1.117e+00      7.883e-01                                                                          
                                                                                                                                  
          neutrino edit r=  3.000e+07                                                                                             
                                                                                                                                  
  1.087e+04    1.836e+04    2.613e+04                                

    j    g         f          h        hm
    1 0.400E+04 0.233E+29 0.765E+27 0.153E+29
    2 0.504E+04 0.438E+29 0.244E+28 0.255E+29
    3 0.635E+04 0.784E+29 0.697E+28 0.414E+29
    4 0.800E+04 0.124E+30 0.174E+29 0.652E+29
    5 0.101E+05 0.151E+30 0.372E+29 0.991E+29
    6 0.127E+05 0.131E+30 0.665E+29 0.146E+30
    7 0.160E+05 0.808E+29 0.940E+29 0.205E+30
    8 0.202E+05 0.369E+29 0.108E+30 0.262E+30
    9 0.254E+05 0.124E+29 0.702E+29 0.295E+30
   10 0.320E+05 0.280E+28 0.267E+29 0.279E+30
   11 0.403E+05 0.377E+27 0.608E+28 0.210E+30
   12 0.508E+05 0.277E+26 0.736E+27 0.121E+30
   13 0.640E+05 0.926E+24 0.454E+26 0.487E+29
   14 0.806E+05 0.116E+23 0.148E+25 0.126E+29
   15 0.102E+06 0.465E+20 0.232E+23 0.187E+28
   16 0.128E+06 0.541E+17 0.173E+21 0.141E+27
   17 0.161E+06 0.122E+14 0.665E+18 0.446E+25
   18 0.203E+06 0.156E+10 0.629E+16 0.482E+23
   19 0.256E+06 0.268E+11 0.164E+18 0.137E+21
   20 0.323E+06 0.288E+12 0.303E+18 0.813E+17
   21 0.406E+06 0.460E+12 0.413E+18 0.685E+13

finished with time-=  0.550E+01 


  0.600E+01 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
       onue-          oanue-         omutaue-      tot e-out                                                                      
      3.828e+52      3.750e+52      1.401e+53      2.159e+53                                                                      
                                                                                                                                  
       onun           oanun          omutaun       tot n out                                                                      
      2.210e+57      1.590e+57      4.334e+57      8.134e+57                                                                      
                                                                                                                                  
  3.860e+52     3.803e+52    1.419e+53                                                        
                                                                                                                                  
  1.072e+06           1.089e+06    1.116e+06                                     
                                                                                                                                  
  1.119e+00      7.853e-01                                                                          
                                                                                                                                  
          neutrino edit r=  3.000e+07                                                                                             
                                                                                                                                  
  1.079e+04    1.844e+04    2.613e+04                                

    j    g         f          h        hm
    1 0.400E+04 0.214E+29 0.683E+27 0.142E+29
    2 0.504E+04 0.401E+29 0.216E+28 0.237E+29
    3 0.635E+04 0.717E+29 0.615E+28 0.385E+29
    4 0.800E+04 0.112E+30 0.153E+29 0.607E+29
    5 0.101E+05 0.136E+30 0.326E+29 0.923E+29
    6 0.127E+05 0.116E+30 0.582E+29 0.136E+30
    7 0.160E+05 0.711E+29 0.824E+29 0.191E+30
    8 0.202E+05 0.320E+29 0.942E+29 0.244E+30
    9 0.254E+05 0.106E+29 0.640E+29 0.275E+30
   10 0.320E+05 0.237E+28 0.240E+29 0.260E+30
   11 0.403E+05 0.312E+27 0.560E+28 0.196E+30
   12 0.508E+05 0.217E+26 0.689E+27 0.113E+30
   13 0.640E+05 0.704E+24 0.432E+26 0.450E+29
   14 0.806E+05 0.883E+22 0.142E+25 0.118E+29
   15 0.102E+06 0.357E+20 0.246E+23 0.177E+28
   16 0.128E+06 0.362E+17 0.203E+21 0.134E+27
   17 0.161E+06 0.748E+13 0.777E+18 0.428E+25
   18 0.203E+06 0.386E+09 0.103E+16 0.465E+23
   19 0.256E+06 0.798E+08 0.386E+15 0.133E+21
   20 0.323E+06 0.671E+09 0.612E+15 0.792E+17
   21 0.406E+06 0.840E+09 0.832E+15 0.667E+13

finished with time-=  0.600E+01 


  0.650E+01 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
       onue-          oanue-         omutaue-      tot e-out                                                                      
      3.876e+52      3.801e+52      1.434e+53      2.201e+53                                                                      
                                                                                                                                  
       onun           oanun          omutaun       tot n out                                                                      
      2.238e+57      1.607e+57      4.411e+57      8.256e+57                                                                      
                                                                                                                                  
  3.909e+52     3.855e+52    1.451e+53                                                        
                                                                                                                                  
  1.061e+06           1.078e+06    1.105e+06                                     
                                                                                                                                  
  1.121e+00      7.831e-01                                                                          
                                                                                                                                  
          neutrino edit r=  3.000e+07                                                                                             
                                                                                                                                  
  1.088e+04    1.874e+04    2.628e+04                                

    j    g         f          h        hm
    1 0.400E+04 0.236E+29 0.779E+27 0.165E+29
    2 0.504E+04 0.435E+29 0.239E+28 0.276E+29
    3 0.635E+04 0.775E+29 0.650E+28 0.448E+29
    4 0.800E+04 0.124E+30 0.155E+29 0.707E+29
    5 0.101E+05 0.153E+30 0.318E+29 0.108E+30
    6 0.127E+05 0.132E+30 0.602E+29 0.159E+30
    7 0.160E+05 0.817E+29 0.991E+29 0.223E+30
    8 0.202E+05 0.370E+29 0.111E+30 0.287E+30
    9 0.254E+05 0.121E+29 0.685E+29 0.325E+30
   10 0.320E+05 0.273E+28 0.297E+29 0.309E+30
   11 0.403E+05 0.372E+27 0.740E+28 0.233E+30
   12 0.508E+05 0.263E+26 0.101E+28 0.136E+30
   13 0.640E+05 0.831E+24 0.768E+26 0.546E+29
   14 0.806E+05 0.110E+23 0.300E+25 0.143E+29
   15 0.102E+06 0.476E+20 0.634E+23 0.220E+28
   16 0.128E+06 0.541E+17 0.712E+21 0.170E+27
   17 0.161E+06 0.165E+14 0.337E+19 0.559E+25
   18 0.203E+06 0.282E+10 0.565E+16 0.626E+23
   19 0.256E+06 0.712E+06 0.310E+13 0.192E+21
   20 0.323E+06 0.140E+07 0.119E+13 0.125E+18
   21 0.406E+06 0.159E+07 0.161E+13 0.120E+14

finished with time-=  0.650E+01 


  0.700E+01 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
       onue-          oanue-         omutaue-      tot e-out                                                                      
      3.921e+52      3.848e+52      1.465e+53      2.242e+53                                                                      
                                                                                                                                  
       onun           oanun          omutaun       tot n out                                                                      
      2.264e+57      1.623e+57      4.485e+57      8.372e+57                                                                      
                                                                                                                                  
  3.951e+52     3.900e+52    1.482e+53                                                        
                                                                                                                                  
  1.058e+06           1.074e+06    1.100e+06                                     
                                                                                                                                  
  1.119e+00      7.853e-01                                                                          
                                                                                                                                  
          neutrino edit r=  3.000e+07                                                                                             
                                                                                                                                  
  1.076e+04    1.883e+04    2.640e+04                                

    j    g         f          h        hm
    1 0.400E+04 0.220E+29 0.707E+27 0.157E+29
    2 0.504E+04 0.405E+29 0.219E+28 0.261E+29
    3 0.635E+04 0.727E+29 0.598E+28 0.423E+29
    4 0.800E+04 0.117E+30 0.142E+29 0.665E+29
    5 0.101E+05 0.140E+30 0.293E+29 0.101E+30
    6 0.127E+05 0.119E+30 0.512E+29 0.149E+30
    7 0.160E+05 0.721E+29 0.805E+29 0.211E+30
    8 0.202E+05 0.319E+29 0.957E+29 0.268E+30
    9 0.254E+05 0.103E+29 0.624E+29 0.299E+30
   10 0.320E+05 0.225E+28 0.267E+29 0.284E+30
   11 0.403E+05 0.293E+27 0.681E+28 0.219E+30
   12 0.508E+05 0.203E+26 0.948E+27 0.130E+30
   13 0.640E+05 0.636E+24 0.689E+26 0.544E+29
   14 0.806E+05 0.780E+22 0.313E+25 0.146E+29
   15 0.102E+06 0.309E+20 0.814E+23 0.232E+28
   16 0.128E+06 0.355E+17 0.875E+21 0.189E+27
   17 0.161E+06 0.125E+14 0.415E+19 0.662E+25
   18 0.203E+06 0.332E+10 0.679E+16 0.803E+23
   19 0.256E+06 0.436E+06 0.334E+13 0.268E+21
   20 0.323E+06 0.298E+04 0.209E+10 0.180E+18
   21 0.406E+06 0.311E+04 0.318E+10 0.174E+14

finished with time-=  0.700E+01 


  0.750E+01 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
       onue-          oanue-         omutaue-      tot e-out                                                                      
      3.960e+52      3.891e+52      1.495e+53      2.280e+53                                                                      
                                                                                                                                  
       onun           oanun          omutaun       tot n out                                                                      
      2.288e+57      1.637e+57      4.556e+57      8.480e+57                                                                      
                                                                                                                                  
  3.990e+52     3.942e+52    1.512e+53                                                        
                                                                                                                                  
  1.054e+06           1.071e+06    1.097e+06                                     
                                                                                                                                  
  1.122e+00      7.820e-01                                                                          
                                                                                                                                  
          neutrino edit r=  3.000e+07                                                                                             
                                                                                                                                  
  1.062e+04    1.886e+04    2.641e+04                                

    j    g         f          h        hm
    1 0.400E+04 0.203E+29 0.624E+27 0.147E+29
    2 0.504E+04 0.374E+29 0.194E+28 0.244E+29
    3 0.635E+04 0.670E+29 0.534E+28 0.395E+29
    4 0.800E+04 0.107E+30 0.128E+29 0.620E+29
    5 0.101E+05 0.124E+30 0.263E+29 0.939E+29
    6 0.127E+05 0.104E+30 0.458E+29 0.138E+30
    7 0.160E+05 0.619E+29 0.700E+29 0.195E+30
    8 0.202E+05 0.269E+29 0.853E+29 0.247E+30
    9 0.254E+05 0.847E+28 0.566E+29 0.277E+30
   10 0.320E+05 0.178E+28 0.234E+29 0.264E+30
   11 0.403E+05 0.228E+27 0.629E+28 0.204E+30
   12 0.508E+05 0.154E+26 0.914E+27 0.121E+30
   13 0.640E+05 0.475E+24 0.639E+26 0.506E+29
   14 0.806E+05 0.574E+22 0.263E+25 0.135E+29
   15 0.102E+06 0.213E+20 0.688E+23 0.210E+28
   16 0.128E+06 0.236E+17 0.820E+21 0.165E+27
   17 0.161E+06 0.990E+13 0.415E+19 0.553E+25
   18 0.203E+06 0.316E+10 0.730E+16 0.642E+23
   19 0.256E+06 0.433E+06 0.327E+13 0.208E+21
   20 0.323E+06 0.189E+02 0.400E+09 0.135E+18
   21 0.406E+06 0.649E+01 0.689E+07 0.124E+14

finished with time-=  0.750E+01 


  0.800E+01 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
       onue-          oanue-         omutaue-      tot e-out                                                                      
      3.997e+52      3.929e+52      1.524e+53      2.317e+53                                                                      
                                                                                                                                  
       onun           oanun          omutaun       tot n out                                                                      
      2.309e+57      1.650e+57      4.624e+57      8.583e+57                                                                      
                                                                                                                                  
  4.026e+52     3.980e+52    1.540e+53                                                        
                                                                                                                                  
  1.051e+06           1.067e+06    1.094e+06                                     
                                                                                                                                  
  1.122e+00      7.817e-01                                                                          
                                                                                                                                  
          neutrino edit r=  3.000e+07                                                                                             
                                                                                                                                  
  1.052e+04    1.883e+04    2.634e+04                                

    j    g         f          h        hm
    1 0.400E+04 0.183E+29 0.526E+27 0.132E+29
    2 0.504E+04 0.338E+29 0.164E+28 0.220E+29
    3 0.635E+04 0.603E+29 0.453E+28 0.356E+29
    4 0.800E+04 0.944E+29 0.109E+29 0.560E+29
    5 0.101E+05 0.109E+30 0.224E+29 0.849E+29
    6 0.127E+05 0.899E+29 0.402E+29 0.125E+30
    7 0.160E+05 0.527E+29 0.651E+29 0.176E+30
    8 0.202E+05 0.225E+29 0.766E+29 0.224E+30
    9 0.254E+05 0.699E+28 0.479E+29 0.253E+30
   10 0.320E+05 0.147E+28 0.203E+29 0.241E+30
   11 0.403E+05 0.180E+27 0.552E+28 0.185E+30
   12 0.508E+05 0.116E+26 0.857E+27 0.109E+30
   13 0.640E+05 0.350E+24 0.609E+26 0.441E+29
   14 0.806E+05 0.413E+22 0.267E+25 0.114E+29
   15 0.102E+06 0.162E+20 0.671E+23 0.171E+28
   16 0.128E+06 0.188E+17 0.708E+21 0.131E+27
   17 0.161E+06 0.893E+13 0.350E+19 0.431E+25
   18 0.203E+06 0.321E+10 0.540E+16 0.493E+23
   19 0.256E+06 0.430E+06 0.255E+13 0.161E+21
   20 0.323E+06 0.151E+02 0.264E+09 0.995E+17
   21 0.406E+06 0.100E+01 0.208E+05 0.892E+13

finished with time-=  0.800E+01 


  0.850E+01 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
       onue-          oanue-         omutaue-      tot e-out                                                                      
      4.031e+52      3.965e+52      1.552e+53      2.351e+53                                                                      
                                                                                                                                  
       onun           oanun          omutaun       tot n out                                                                      
      2.330e+57      1.662e+57      4.690e+57      8.681e+57                                                                      
                                                                                                                                  
  4.059e+52     4.015e+52    1.568e+53                                                        
                                                                                                                                  
  1.048e+06           1.065e+06    1.090e+06                                     
                                                                                                                                  
  1.119e+00      7.846e-01                                                                          
                                                                                                                                  
          neutrino edit r=  3.000e+07                                                                                             
                                                                                                                                  
  1.041e+04    1.865e+04    2.643e+04                                

    j    g         f          h        hm
    1 0.400E+04 0.184E+29 0.516E+27 0.139E+29
    2 0.504E+04 0.341E+29 0.159E+28 0.230E+29
    3 0.635E+04 0.615E+29 0.446E+28 0.373E+29
    4 0.800E+04 0.928E+29 0.109E+29 0.585E+29
    5 0.101E+05 0.106E+30 0.227E+29 0.884E+29
    6 0.127E+05 0.865E+29 0.404E+29 0.132E+30
    7 0.160E+05 0.499E+29 0.593E+29 0.190E+30
    8 0.202E+05 0.210E+29 0.649E+29 0.238E+30
    9 0.254E+05 0.642E+28 0.419E+29 0.264E+30
   10 0.320E+05 0.130E+28 0.194E+29 0.250E+30
   11 0.403E+05 0.160E+27 0.551E+28 0.194E+30
   12 0.508E+05 0.105E+26 0.932E+27 0.116E+30
   13 0.640E+05 0.321E+24 0.759E+26 0.487E+29
   14 0.806E+05 0.388E+22 0.351E+25 0.131E+29
   15 0.102E+06 0.165E+20 0.983E+23 0.203E+28
   16 0.128E+06 0.276E+17 0.138E+22 0.160E+27
   17 0.161E+06 0.292E+14 0.787E+19 0.540E+25
   18 0.203E+06 0.165E+11 0.171E+17 0.634E+23
   19 0.256E+06 0.291E+07 0.861E+13 0.203E+21
   20 0.323E+06 0.122E+03 0.101E+10 0.130E+18
   21 0.406E+06 0.102E+01 0.224E+05 0.124E+14

finished with time-=  0.850E+01 


  0.900E+01 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
       onue-          oanue-         omutaue-      tot e-out                                                                      
      4.064e+52      3.999e+52      1.579e+53      2.385e+53                                                                      
                                                                                                                                  
       onun           oanun          omutaun       tot n out                                                                      
      2.350e+57      1.673e+57      4.754e+57      8.777e+57                                                                      
                                                                                                                                  
  4.089e+52     4.048e+52    1.595e+53                                                        
                                                                                                                                  
  1.042e+06           1.059e+06    1.083e+06                                     
                                                                                                                                  
  1.121e+00      7.810e-01                                                                          
                                                                                                                                  
          neutrino edit r=  3.000e+07                                                                                             
                                                                                                                                  
  1.038e+04    1.907e+04    2.627e+04                                

    j    g         f          h        hm
    1 0.400E+04 0.185E+29 0.552E+27 0.149E+29
    2 0.504E+04 0.338E+29 0.166E+28 0.247E+29
    3 0.635E+04 0.598E+29 0.450E+28 0.399E+29
    4 0.800E+04 0.914E+29 0.107E+29 0.627E+29
    5 0.101E+05 0.104E+30 0.217E+29 0.949E+29
    6 0.127E+05 0.841E+29 0.372E+29 0.141E+30
    7 0.160E+05 0.483E+29 0.535E+29 0.202E+30
    8 0.202E+05 0.202E+29 0.605E+29 0.255E+30
    9 0.254E+05 0.615E+28 0.423E+29 0.282E+30
   10 0.320E+05 0.124E+28 0.224E+29 0.266E+30
   11 0.403E+05 0.149E+27 0.642E+28 0.203E+30
   12 0.508E+05 0.950E+25 0.118E+28 0.120E+30
   13 0.640E+05 0.278E+24 0.105E+27 0.501E+29
   14 0.806E+05 0.329E+22 0.491E+25 0.135E+29
   15 0.102E+06 0.163E+20 0.136E+24 0.213E+28
   16 0.128E+06 0.120E+18 0.177E+22 0.173E+27
   17 0.161E+06 0.823E+15 0.106E+20 0.610E+25
   18 0.203E+06 0.244E+13 0.188E+17 0.747E+23
   19 0.256E+06 0.222E+10 0.114E+14 0.247E+21
   20 0.323E+06 0.622E+06 0.229E+10 0.171E+18
   21 0.406E+06 0.442E+02 0.169E+06 0.169E+14

finished with time-=  0.900E+01 


  0.950E+01 

 -------------neutrino information follows----------                                                                              
                                                                                                                                  
       onue-          oanue-         omutaue-      tot e-out                                                                      
      4.096e+52      4.033e+52      1.605e+53      2.418e+53                                                                      
                                                                                                                                  
       onun           oanun          omutaun       tot n out                                                                      
      2.370e+57      1.684e+57      4.816e+57      8.870e+57                                                                      
                                                                                                                                  
  4.122e+52     4.083e+52    1.620e+53                                                        
                                                                                                                                  
  1.036e+06           1.052e+06    1.076e+06                                     
                                                                                                                                  
  1.124e+00      7.793e-01                                                                          
                                                                                                                                  
          neutrino edit r=  3.000e+07                                                                                             
                                                                                                                                  
